-180	1539	288
-179.75	1554	292
-179.5	1556	310
-179.25	1562	319
-179	1556	307
-178.75	1564	288
-178.5	1598	281
-178.25	1594	282
-178	1852	211
-177.75	2131	181
-177.5	2139	184
-177.25	2288	213
-177	2543	279
-176.75	2548	281
-176.5	2539	284
-176.25	2534	285
-176	2545	285
-175.75	2519	287
-175.5	2524	285
-175.25	2529	283
-175	2555	280
-174.75	2549	278
-174.5	2562	270
-174.25	2648	280
-174	2753	278
-173.75	2749	280
-173.5	2754	280
-173.25	2759	282
-173	2772	279
-172.75	2768	281
-172.5	2773	281
-172.25	2784	281
-172	2783	279
-171.75	2784	278
-171.5	2801	277
-171.25	2595	307
-171	2432	285
-170.75	2387	279
-170.5	2388	286
-170.25	2387	287
-170	2370	289
-169.75	2364	290
-169.5	2357	291
-169.25	2368	292
-169	2327	296
-168.75	1864	299
-168.5	1623	244
-168.25	1623	715
-168	1626	216
-167.75	2070	359
-167.5	2816	279
-167.25	2834	276
-167	2840	277
-166.75	2849	277
-166.5	2842	279
-166.25	2863	276
-166	2867	277
-165.75	2877	280
-165.5	2886	276
-165.25	2881	280
-165	2892	278
-164.75	2880	280
-164.5	2910	276
-164.25	2895	274
-164	2909	271
-163.75	2942	259
-163.5	3004	275
-163.25	3005	279
-163	3004	274
-162.75	3011	277
-162.5	3027	276
-162.25	3039	278
-162	3039	277
-161.75	3053	273
-161.5	3057	273
-161.25	3057	6
-161	1202	140
-160.75	1197	220
-160.5	1172	277
-160.25	1188	795
-160	1195	239
-159.75	1223	217
-159.5	1223	6
-159.25	3103	268
-159	3097	275
-158.75	3100	268
-158.5	3107	269
-158.25	3110	270
-158	3113	272
-157.75	3122	270
-157.5	3149	266
-157.25	3166	265
-157	3168	264
-156.75	3165	267
-156.5	3180	268
-156.25	3201	277
-156	3214	274
-155.75	3201	269
-155.5	3213	265
-155.25	3231	264
-155	3236	266
-154.75	3251	266
-154.5	3258	270
-154.25	3251	273
-154	3279	266
-153.75	3273	266
-153.5	3278	267
-153.25	3308	263
-153	3307	262
-152.75	3327	263
-152.5	3335	266
-152.25	3332	262
-152	3347	262
-151.75	3375	260
-151.5	3372	260
-151.25	3389	258
-151	3412	258
-150.75	3421	260
-150.5	3433	261
-150.25	3455	262
-150	3454	263
-149.75	3464	269
-149.5	3478	263
-149.25	3480	262
-149	3500	262
-148.75	3513	263
-148.5	3528	269
-148.25	3518	268
-148	3513	268
-147.75	3540	257
-147.5	3532	258
-147.25	3580	253
-147	3576	251
-146.75	3730	251
-146.5	3757	250
-146.25	3784	251
-146	3793	252
-145.75	3801	251
-145.5	3829	252
-145.25	3850	248
-145	3848	253
-144.75	3864	252
-144.5	3863	252
-144.25	3881	251
-144	3903	247
-143.75	3923	248
-143.5	3938	250
-143.25	3937	251
-143	3978	248
-142.75	4018	247
-142.5	4039	251
-142.25	4057	253
-142	4034	254
-141.75	4030	252
-141.5	4013	248
-141.25	3996	248
-141	3956	249
-140.75	3958	252
-140.5	3947	249
-140.25	3919	250
-140	3916	250
-139.75	3902	257
-139.5	3886	250
-139.25	3872	251
-139	3859	252
-138.75	3824	252
-138.5	3829	254
-138.25	3801	254
-138	3780	254
-137.75	3786	255
-137.5	3759	255
-137.25	3756	255
-137	3723	257
-136.75	3714	256
-136.5	3715	255
-136.25	3703	257
-136	3704	255
-135.75	3675	257
-135.5	3667	259
-135.25	3662	255
-135	3628	259
-134.75	3631	259
-134.5	3613	258
-134.25	3611	258
-134	3598	258
-133.75	3579	260
-133.5	3585	259
-133.25	3563	258
-133	3563	259
-132.75	3534	261
-132.5	3521	261
-132.25	3513	260
-132	3501	261
-131.75	3491	261
-131.5	3487	260
-131.25	3470	261
-131	3461	262
-130.75	3451	263
-130.5	3439	261
-130.25	3438	263
-130	3432	262
-129.75	3415	262
-129.5	3437	259
-129.25	3384	266
-129	3401	261
-128.75	3386	263
-128.5	3371	262
-128.25	3371	6
-128	1534	136
-127.75	1655	470
-127.5	1635	482
-127.25	1585	481
-127	1540	869
-126.75	1518	1080
-126.5	1519	1655
-126.25	1524	1925
-126	1520	1921
-125.75	1513	1677
-125.5	1526	1184
-125.25	1525	786
-125	1548	456
-124.75	1611	477
-124.5	1661	466
-124.25	1531	158
-124	1531	6
-123.75	3240	264
-123.5	3229	266
-123.25	3221	268
-123	3214	267
-122.75	3200	269
-122.5	3195	268
-122.25	3195	271
-122	3188	269
-121.75	3183	269
-121.5	3177	270
-121.25	3158	272
-121	3172	268
-120.75	3161	269
-120.5	3153	270
-120.25	3151	271
-120	3122	273
-119.75	3142	270
-119.5	3116	273
-119.25	3125	272
-119	3121	272
-118.75	3112	274
-118.5	3119	270
-118.25	3110	270
-118	3099	273
-117.75	3091	272
-117.5	3087	272
-117.25	3071	274
-117	3087	273
-116.75	3081	272
-116.5	3069	273
-116.25	3060	275
-116	3057	274
-115.75	3055	274
-115.5	3054	275
-115.25	3040	275
-115	3046	274
-114.75	3026	276
-114.5	3029	274
-114.25	3026	275
-114	3024	274
-113.75	3041	273
-113.5	3014	275
-113.25	3013	275
-113	3033	272
-112.75	3013	276
-112.5	3002	276
-112.25	3007	277
-112	3005	275
-111.75	2984	277
-111.5	2992	275
-111.25	2986	275
-111	3001	274
-110.75	2981	274
-110.5	2981	277
-110.25	2987	276
-110	2967	276
-109.75	2969	278
-109.5	2983	274
-109.25	2966	277
-109	2969	276
-108.75	2961	276
-108.5	2962	276
-108.25	2959	277
-108	2952	278
-107.75	2964	276
-107.5	2952	275
-107.25	2956	278
-107	2948	278
-106.75	2950	278
-106.5	2940	277
-106.25	2934	278
-106	2930	278
-105.75	2948	278
-105.5	2940	278
-105.25	2942	280
-105	2929	280
-104.75	2940	280
-104.5	2927	280
-104.25	2920	281
-104	2932	282
-103.75	2933	283
-103.5	2932	283
-103.25	2923	285
-103	2931	285
-102.75	2927	286
-102.5	2922	288
-102.25	2920	289
-102	2924	291
-101.75	2917	294
-101.5	2917	303
-101.25	2918	311
-101	2926	326
-100.75	2922	346
-100.5	2919	362
-100.25	2926	380
-100	2913	394
-99.75	2922	407
-99.5	2914	421
-99.25	2925	431
-99	2906	445
-98.75	2938	450
-98.5	2914	460
-98.25	2916	461
-98	2918	455
-97.75	2916	433
-97.5	2932	416
-97.25	2907	403
-97	2915	392
-96.75	2914	373
-96.5	2916	360
-96.25	2930	347
-96	2916	331
-95.75	2926	315
-95.5	2920	307
-95.25	2915	299
-95	2918	293
-94.75	2925	291
-94.5	2911	290
-94.25	2925	288
-94	2923	286
-93.75	2929	287
-93.5	2922	285
-93.25	2923	285
-93	2937	281
-92.75	2921	283
-92.5	2935	281
-92.25	2950	280
-92	2932	284
-91.75	2928	285
-91.5	2938	282
-91.25	2927	282
-91	2948	277
-90.75	2937	277
-90.5	2949	277
-90.25	2944	285
-90	2936	279
-89.75	2922	281
-89.5	2954	277
-89.25	2949	276
-89	2960	276
-88.75	2958	276
-88.5	2960	276
-88.25	2947	277
-88	2963	277
-87.75	2964	276
-87.5	2972	277
-87.25	2977	277
-87	2968	276
-86.75	2974	276
-86.5	2977	275
-86.25	2990	276
-86	2982	275
-85.75	2975	275
-85.5	2992	276
-85.25	2990	276
-85	2981	276
-84.75	3004	274
-84.5	3001	275
-84.25	3003	277
-84	3000	276
-83.75	3012	276
-83.5	3020	274
-83.25	3012	274
-83	3023	275
-82.75	3027	274
-82.5	3023	274
-82.25	3036	276
-82	3041	274
-81.75	3037	274
-81.5	3049	272
-81.25	3042	274
-81	3055	272
-80.75	3052	272
-80.5	3059	273
-80.25	3068	273
-80	3075	272
-79.75	3067	275
-79.5	3087	273
-79.25	3085	273
-79	3081	272
-78.75	3083	275
-78.5	3099	271
-78.25	3094	276
-78	3094	274
-77.75	3110	272
-77.5	3124	270
-77.25	3126	270
-77	3112	273
-76.75	3126	270
-76.5	3135	271
-76.25	3147	270
-76	3161	269
-75.75	3169	268
-75.5	3168	271
-75.25	3173	269
-75	3173	269
-74.75	3186	270
-74.5	3191	269
-74.25	3183	271
-74	3184	268
-73.75	3196	271
-73.5	3212	269
-73.25	3214	270
-73	3219	269
-72.75	3224	269
-72.5	3240	267
-72.25	3247	267
-72	3250	267
-71.75	3254	264
-71.5	3254	6
-71.25	1574	133
-71	1710	461
-70.75	1665	475
-70.5	1613	482
-70.25	1558	450
-70	1559	931
-69.75	1549	1358
-69.5	1557	1940
-69.25	1548	2002
-69	1550	1899
-68.75	1554	1292
-68.5	1569	967
-68.25	1579	463
-68	1640	485
-67.75	1677	475
-67.5	1572	172
-67.25	1552	106
-67	1552	6
-66.75	3423	265
-66.5	3439	258
-66.25	3438	260
-66	3433	264
-65.75	3432	264
-65.5	3455	263
-65.25	3478	260
-65	3486	260
-64.75	3494	259
-64.5	3514	260
-64.25	3513	258
-64	3531	259
-63.75	3551	258
-63.5	3552	258
-63.25	3557	260
-63	3556	260
-62.75	3576	261
-62.5	3592	258
-62.25	3598	259
-62	3613	258
-61.75	3640	255
-61.5	3638	257
-61.25	3644	257
-61	3651	257
-60.75	3686	254
-60.5	3678	257
-60.25	3702	255
-60	3712	254
-59.75	3721	257
-59.5	3735	256
-59.25	3745	253
-59	3773	254
-58.75	3770	252
-58.5	3798	254
-58.25	3809	252
-58	3811	254
-57.75	3839	252
-57.5	3849	251
-57.25	3869	248
-57	3870	253
-56.75	3894	250
-56.5	3895	251
-56.25	3915	251
-56	3934	249
-55.75	3948	250
-55.5	3969	249
-55.25	3985	248
-55	4000	248
-54.75	4011	246
-54.5	4044	248
-54.25	4062	247
-54	4071	245
-53.75	4093	243
-53.5	4113	244
-53.25	4119	244
-53	4141	244
-52.75	4165	247
-52.5	4187	243
-52.25	4204	243
-52	4222	242
-51.75	4241	239
-51.5	4261	241
-51.25	4293	240
-51	4309	238
-50.75	4320	238
-50.5	4348	239
-50.25	4369	244
-50	4390	247
-49.75	4410	244
-49.5	4392	251
-49.25	4384	242
-49	4369	243
-48.75	4317	249
-48.5	4332	250
-48.25	4314	250
-48	4302	253
-47.75	4299	245
-47.5	4275	247
-47.25	4275	244
-47	4248	245
-46.75	4248	246
-46.5	4217	244
-46.25	4204	251
-46	4194	255
-45.75	4173	258
-45.5	4179	254
-45.25	4178	257
-45	4156	247
-44.75	4163	250
-44.5	4138	250
-44.25	4140	249
-44	4125	249
-43.75	4106	249
-43.5	4090	250
-43.25	4066	252
-43	4068	254
-42.75	4053	251
-42.5	4047	251
-42.25	4037	251
-42	4012	253
-41.75	4024	253
-41.5	4006	251
-41.25	3982	255
-41	3982	254
-40.75	3961	254
-40.5	3938	256
-40.25	3940	256
-40	3923	259
-39.75	3922	255
-39.5	3905	257
-39.25	3905	255
-39	3897	253
-38.75	3874	257
-38.5	3864	256
-38.25	3861	257
-38	3854	259
-37.75	3845	260
-37.5	3829	260
-37.25	3814	259
-37	3807	256
-36.75	3796	254
-36.5	3788	253
-36.25	3767	253
-36	3776	250
-35.75	3748	255
-35.5	3733	254
-35.25	3706	258
-35	3694	258
-34.75	3683	263
-34.5	3695	264
-34.25	3691	264
-34	3683	265
-33.75	3679	266
-33.5	3671	264
-33.25	3668	266
-33	3666	264
-32.75	3651	259
-32.5	3675	262
-32.25	3680	264
-32	3689	261
-31.75	3663	268
-31.5	3671	266
-31.25	3661	268
-31	3658	269
-30.75	3659	266
-30.5	3651	267
-30.25	3635	268
-30	3648	266
-29.75	3639	262
-29.5	3621	266
-29.25	3617	267
-29	3620	264
-28.75	3597	266
-28.5	3601	265
-28.25	3595	264
-28	3599	266
-27.75	3598	264
-27.5	3576	268
-27.25	3581	267
-27	3572	267
